fullVisitorId,visitNumber,totals.pageviews,totals.transactionRevenue,totals.hits
0533869951708837257,1.0,18.0,23990000.0,19.0
0534798930498547151,46.0,52.0,27190000.0,70.0
053534274976399191,3.0,47.0,147970000.0,60.0
0535797652559788641,3.0,37.0,76260000.0,43.0
0536559199229561402,15.0,38.0,31970000.0,49.0
0536651165928149969,1.0,19.0,29980000.0,23.0
0538316939897477687,6.0,28.0,7990000.0,31.0
0540193727116110682,3.0,30.0,271700000.0,40.0
0542454857691775401,1.0,31.0,1590000.0,37.0
054330779667294142,3.0,23.0,35980000.0,29.0
0543371810281064125,9.0,26.0,24990000.0,36.0
054391506396728030,6.0,27.0,29900000.0,28.0
0544099410312340973,3.0,37.0,158340000.0,52.0
0544953081124286184,15.0,60.0,244960000.0,72.0
054635571205456448,1.0,36.0,6990000.0,45.0
0546450430035162938,6.0,26.0,20990000.0,29.0
0548413255562852386,3.0,36.0,15080000.0,45.0
0548610265008552694,3.0,13.0,13290000.0,26.0
054873055567921661,9.0,36.0,55960000.0,46.0
0548744394505098293,1.0,16.0,32780000.0,20.0
0549953281463203327,3.0,33.0,76770000.0,47.0
0549958621872674126,1.0,14.0,79190000.0,16.0
0552165022845624889,1.0,22.0,61590000.0,29.0
0553368558009293652,15.0,76.0,63180000.0,104.0
0554420125524525961,5.0,65.0,84120000.0,78.0
0554657701286789547,42.0,90.0,89510000.0,113.0
0555790844446941439,6.0,52.0,43980000.0,64.0
0556556488234585145,3.0,24.0,39190000.0,25.0
055817731640677436,1.0,52.0,18990000.0,63.0
0560278389700464572,28.0,70.0,27500000.0,89.0
0563490046617768162,1.0,18.0,351600000.0,21.0
0563963070031405352,1163.0,394.0,10990000.0,491.0
0567114702296201573,3.0,19.0,33590000.0,21.0
0567258049821128407,5.0,20.0,44790000.0,23.0
0567269899914580234,6.0,124.0,34920000.0,155.0
0568624962920879221,1.0,36.0,72440000.0,43.0
0569752743034520183,15.0,49.0,44790000.0,55.0
057074893306125434,3.0,37.0,215700000.0,47.0
0572135527461851083,1.0,20.0,18990000.0,22.0
057216119262557235,3.0,47.0,319250000.0,57.0
0573507698325171315,2.0,33.0,38550000.0,40.0
0573792080831880040,3.0,26.0,23980000.0,28.0
057601461431341521,27.0,37.0,239000000.0,45.0
057693500927581077,10.0,255.0,558500000.0,371.0
0579022412844305962,1.0,27.0,13590000.0,28.0
0579326161967924544,1.0,24.0,19190000.0,29.0
0582559656298634054,1.0,45.0,6970000.0,57.0
0582615830345755974,1.0,30.0,80950000.0,37.0
0583165761373207455,6.0,26.0,51990000.0,40.0
0585708896049892,1.0,20.0,43970000.0,22.0
0586022395219552336,6.0,87.0,103020000.0,122.0
0587123899418457189,3.0,51.0,51140000.0,58.0
05879659021728039,19.0,47.0,79990000.0,54.0
0588920124789640640,1.0,14.0,40770000.0,14.0
0591773013265200816,3.0,17.0,23990000.0,22.0
0591820689738311862,10.0,108.0,167470000.0,151.0
0592466522618439413,3.0,27.0,21990000.0,30.0
0593564601992081966,3.0,24.0,90340000.0,30.0
0594824422792523749,13.0,51.0,355300000.0,112.0
0594874658574182443,10.0,29.0,276090000.0,39.0
0596169222611729599,1.0,30.0,18990000.0,37.0
0598117673403235855,1.0,18.0,23990000.0,36.0
0598195240627817837,3.0,44.0,84950000.0,54.0
0598476687815353252,15.0,31.0,7990000.0,37.0
0600237702497948707,1.0,49.0,72780000.0,64.0
0601406166745975278,6.0,22.0,15190000.0,25.0
060208176042336566,3.0,34.0,49990000.0,36.0
0602460866377412564,1.0,25.0,97380000.0,31.0
0602865033633296199,6.0,33.0,13990000.0,40.0
0603507101721972238,19.0,81.0,63170000.0,89.0
0604314853571328266,1.0,27.0,614150000.0,30.0
0605298878287002654,3.0,26.0,98990000.0,31.0
0608132583314752466,1.0,16.0,7980000.0,18.0
0608915197735218105,153.0,321.0,3036300000.0,403.0
0611561045307562255,7.0,105.0,132450000.0,154.0
0614324104402254023,3.0,71.0,139080000.0,96.0
061548717459564263,6.0,26.0,56770000.0,33.0
0616530401183877867,28.0,90.0,279230000.0,120.0
0617283905493277793,36.0,91.0,636140000.0,114.0
0617329235458001539,6.0,22.0,29380000.0,22.0
0618198661111278556,1.0,14.0,16990000.0,16.0
0618831613303765725,3.0,34.0,32780000.0,42.0
0622093215836923895,21.0,93.0,159900000.0,118.0
0622280363748067669,15.0,108.0,160000.0,164.0
062337808774510362,77.0,159.0,499030000.0,225.0
0625087577271634600,6.0,19.0,9980000.0,23.0
0626284759664097746,28.0,105.0,1575000000.0,130.0
0628736701415781712,6.0,19.0,44790000.0,20.0
0631033932630241909,6.0,48.0,57100000.0,66.0
0633547848089854806,3.0,19.0,10990000.0,24.0
0634506282991036601,10.0,39.0,593250000.0,39.0
0634809971349181384,3.0,50.0,17980000.0,60.0
0635884302803759037,3.0,36.0,48320000.0,51.0
0636481946896347011,3.0,46.0,16990000.0,57.0
063736161805998675,15.0,49.0,33980000.0,60.0
0639095902615054058,45.0,105.0,74750000.0,124.0
0640040708763897460,10.0,64.0,29760000.0,78.0
0640433429877929929,15.0,41.0,69570000.0,49.0
0642830728760694475,41.0,191.0,203410000.0,270.0
0643132668463442280,3.0,45.0,25680000.0,68.0
0643575983930852714,1.0,15.0,314650000.0,20.0
0643723713237461327,15.0,24.0,30370000.0,27.0
0643786734868244401,28.0,106.0,51520000.0,133.0
0644443100947741701,1.0,43.0,14000000.0,52.0
0644832033333540742,6.0,47.0,67160000.0,56.0
0647701940544723891,21.0,49.0,72050000.0,59.0
0651862055672264578,1.0,33.0,22990000.0,37.0
0652202420147185334,3.0,44.0,304120000.0,64.0
065245131914018329,1.0,34.0,17590000.0,43.0
0652686133169550028,3.0,32.0,31980000.0,32.0
0652777252868843895,3.0,55.0,756450000.0,73.0
0654327480845915716,3.0,38.0,70960000.0,42.0
0654377071872368830,1.0,14.0,68280000.0,18.0
0658019277799848735,5.0,101.0,42620000.0,142.0
0659725542729208475,1.0,23.0,23980000.0,27.0
0660738563067658683,3.0,23.0,26380000.0,27.0
0662931673462260601,5.0,74.0,30360000.0,94.0
0663614479606200802,1.0,17.0,131850000.0,20.0
0664955402835707900,1.0,18.0,27190000.0,31.0
0665001342407465406,1.0,21.0,13990000.0,21.0
0665007615083266355,1.0,8.0,18990000.0,10.0
0667721082352794491,10.0,39.0,27190000.0,47.0
0668741043882663600,6.0,46.0,25380000.0,53.0
0671204886678847894,1.0,18.0,33980000.0,23.0
0672623205835845653,27.0,222.0,1980000.0,325.0
0674198499072575604,10.0,51.0,71740000.0,68.0
067475292701707948,14.0,44.0,19420000.0,53.0
067516997967648879,10.0,107.0,150620000.0,146.0
067586620214837441,3.0,29.0,7980000.0,32.0
0676766064405033146,3.0,62.0,18490000.0,79.0
0676786607056065282,6.0,23.0,27180000.0,35.0
0679581364401887394,28.0,68.0,14970000.0,109.0
0682017787795795998,1.0,63.0,162360000.0,82.0
0682695636245631382,3.0,73.0,59900000.0,89.0
068301324269312205,6.0,17.0,83980000.0,17.0
0683358409080092864,14.0,34.0,78840000.0,41.0
0683732886676120900,1.0,28.0,149380000.0,37.0
0685256580090504239,1.0,19.0,18990000.0,21.0
0685890158319889343,1.0,25.0,75960000.0,31.0
0686296766200627569,14.0,87.0,153400000.0,112.0
0686766074904091675,77.0,72.0,139900000.0,80.0
0688527857109237010,6.0,35.0,199900000.0,42.0
0689221493301196449,6.0,38.0,27190000.0,44.0
068932429089394729,6.0,50.0,24970000.0,66.0
0691430728660925202,1.0,51.0,47950000.0,73.0
0691969555315832538,75.0,132.0,214400000.0,184.0
0693664182055359688,1.0,17.0,48780000.0,20.0
0696402585067597025,3.0,33.0,16280000.0,50.0
0701601838005591363,22.0,73.0,502880000.0,85.0
0702289726935404752,3.0,46.0,1261080000.0,69.0
0703271650319125139,60.0,75.0,32620000.0,92.0
0704957996393939802,1.0,11.0,22480000.0,11.0
0705304092514331716,3.0,46.0,31150000.0,61.0
070622933908011467,3.0,24.0,89580000.0,28.0
0707424893758055863,1.0,32.0,15990000.0,38.0
070749496194697211,3.0,25.0,154910000.0,29.0
070893140406305841,1.0,33.0,131850000.0,76.0
0709049510464090446,10.0,46.0,79990000.0,62.0
0710632165228073636,66.0,107.0,2065400000.0,142.0
071298010648822329,68.0,255.0,283460000.0,335.0
0714601935287141843,3.0,34.0,230920000.0,44.0
0714988621267627989,1.0,19.0,27160000.0,23.0
0717319288989549456,28.0,36.0,18990000.0,44.0
0717343852152056082,63.0,51.0,442650000.0,69.0
0718076753301188235,1.0,30.0,155920000.0,38.0
072256802357894342,4.0,18.0,15990000.0,18.0
0725021958135646864,1.0,32.0,70980000.0,40.0
072595322994470645,33.0,56.0,384550000.0,65.0
072816889761746008,3.0,40.0,23920000.0,96.0
0728302696788663197,21.0,77.0,7970000.0,91.0
072871379479619546,15.0,64.0,207550000.0,80.0
072871522029318255,6.0,30.0,3980000.0,32.0
072965257504694282,28.0,20.0,16790000.0,24.0
0729769598575814527,3.0,41.0,9990000.0,50.0
0730124493043113245,15.0,60.0,71420000.0,77.0
0731600632766258810,6.0,58.0,157030000.0,75.0
0733100744412065311,1.0,18.0,29980000.0,20.0
0733219058385493693,3.0,17.0,24990000.0,20.0
0733757037931594916,1.0,20.0,33560000.0,25.0
0735968675616410716,3.0,41.0,67180000.0,45.0
0738493091551467122,1.0,22.0,345280000.0,26.0
0738603250513383829,10.0,46.0,55990000.0,50.0
0738742613780622904,6.0,29.0,55990000.0,31.0
0740071062904614725,2.0,9.0,119990000.0,11.0
0740400499011848560,6.0,46.0,18390000.0,51.0
0741389474680057629,1.0,39.0,14980000.0,47.0
0742975179867188393,1.0,14.0,1990000.0,14.0
0743501820485430157,1.0,47.0,32780000.0,62.0
0744194450160663160,3.0,15.0,100000000.0,20.0
0744210830143973631,6.0,34.0,21020000.0,41.0
0744307603598668939,10.0,50.0,27180000.0,65.0
0744375349082544405,1.0,29.0,19980000.0,38.0
0744898282188245890,1.0,18.0,139750000.0,22.0
0747495245317338179,6.0,28.0,13990000.0,30.0
0749194348427169585,1.0,44.0,84450000.0,59.0
075015293465008373,1.0,22.0,20500000.0,24.0
0750546000132360677,1.0,36.0,40770000.0,44.0
0750845334721949296,1.0,10.0,298760000.0,10.0
0751672591869658635,3.0,20.0,27940000.0,24.0
0752028722462077344,36.0,87.0,116740000.0,121.0
0752227123296140158,1.0,44.0,19450000.0,49.0
0753451278230201437,1.0,13.0,33590000.0,14.0
0754276461062540121,3.0,16.0,22380000.0,16.0
0755655563816873558,10.0,96.0,66760000.0,130.0
0756687281868981844,10.0,63.0,29440000.0,83.0
0757950347466502177,3.0,28.0,34990000.0,28.0
0758186940251087967,14.0,18.0,100770000.0,19.0
0760185147017673561,3.0,33.0,54380000.0,41.0
0763707560320645222,3.0,20.0,27990000.0,25.0
0764130080355318963,1.0,23.0,16990000.0,24.0
0764484494612548101,3.0,26.0,33590000.0,26.0
0765966183501214400,10.0,51.0,183880000.0,67.0
0767090408793298602,10.0,39.0,25900000.0,45.0
0767948001817807198,1.0,23.0,49960000.0,30.0
0769891055069398469,5.0,83.0,23970000.0,121.0
0770704534881133670,3.0,28.0,80090000.0,49.0
0770772395389359565,3.0,23.0,109460000.0,29.0
0773667646845315582,1.0,36.0,57490000.0,44.0
0774513448429124063,3.0,40.0,450630000.0,60.0
0774526615383455547,9.0,40.0,137540000.0,48.0
0774541134631990830,1.0,18.0,47980000.0,20.0
0774683549194942679,3.0,19.0,18990000.0,21.0
0776257183737046172,1.0,15.0,39990000.0,15.0
0777578217567505121,10.0,25.0,39990000.0,29.0
0777922178356486144,75.0,250.0,318700000.0,307.0
077910788641080085,36.0,44.0,155970000.0,50.0
0779199793341944056,10.0,64.0,8880000.0,71.0
0780206376162514125,15.0,107.0,225000000.0,148.0
0780253600713375371,66.0,120.0,447000000.0,168.0
0783281135159334087,6.0,47.0,43450000.0,51.0
0783843790747551730,1.0,12.0,33590000.0,13.0
0789734153195495972,1.0,30.0,25480000.0,38.0
0789927106089725270,10.0,29.0,44790000.0,35.0
0790076231044119145,10.0,65.0,109410000.0,89.0
0791557118372072276,1.0,17.0,19990000.0,17.0
0793177103535535517,1.0,91.0,187880000.0,145.0
0793185968741743873,6.0,51.0,10990000.0,58.0
07943880251511904,3.0,32.0,59990000.0,42.0
0794644147217997845,1.0,19.0,77330000.0,19.0
079475762358903551,10.0,60.0,474750000.0,68.0
0795389678082168807,15.0,29.0,31180000.0,31.0
0796318880123219460,1.0,17.0,19990000.0,19.0
079656074413776629,6.0,51.0,33570000.0,61.0
079827535407240779,45.0,131.0,178720000.0,147.0
0802037866085868199,1.0,22.0,16990000.0,22.0
0802213573857061957,1.0,20.0,67390000.0,22.0
0804081184484847805,3.0,30.0,42390000.0,33.0
0804233828585175724,1.0,36.0,222240000.0,47.0
0804510972627821648,1.0,14.0,67180000.0,15.0
0806020265191525997,1.0,112.0,219030000.0,159.0
0806705536235074744,10.0,53.0,30490000.0,59.0
0808188573031707969,1.0,34.0,12980000.0,39.0
0809877468690350103,1.0,19.0,15190000.0,24.0
0810563443947477001,38.0,88.0,145520000.0,119.0
0811142338209922640,12.0,99.0,305190000.0,238.0
0812697329895229962,21.0,107.0,173980000.0,132.0
081281456829886913,21.0,94.0,78710000.0,112.0
0813572144884353388,15.0,74.0,101540000.0,99.0
0815047945706399620,28.0,56.0,48770000.0,74.0
0815303383277659803,28.0,103.0,56940000.0,137.0
081556422471965129,3.0,39.0,38160000.0,52.0
0816022306811658302,3.0,51.0,70470000.0,75.0
0818822947383662706,10.0,59.0,114950000.0,78.0
0818860449344258953,3.0,23.0,153970000.0,25.0
081985686030532619,6.0,239.0,342620000.0,317.0
0820013973529308725,3.0,20.0,167960000.0,23.0
0820978656614964451,3.0,33.0,97010000.0,42.0
0821759666736787866,21.0,41.0,7990000.0,44.0
0822495892296986655,6.0,36.0,37990000.0,38.0
0823688768165405685,1.0,23.0,119600000.0,32.0
0824134401948110048,1.0,20.0,19270000.0,24.0
0824409685962808817,49.0,120.0,68180000.0,165.0
0826207709739498709,1.0,26.0,37980000.0,28.0
0826319151487962324,6.0,36.0,67190000.0,39.0
0827721047010562264,5.0,31.0,129190000.0,41.0
0828346965337249044,1.0,8.0,73960000.0,8.0
0828804481099377799,6.0,36.0,86490000.0,39.0
0829309562527965711,3.0,19.0,55430000.0,24.0
0829523931932991940,10.0,46.0,379750000.0,48.0
0830215024600450137,3.0,24.0,23990000.0,26.0
0831511922986457407,1.0,31.0,61900000.0,37.0
0833802672962058376,140.0,86.0,31180000.0,104.0
0834453370110165389,10.0,32.0,49990000.0,32.0
0835258838123409003,6.0,41.0,33580000.0,48.0
0835962005317531436,3.0,37.0,331310000.0,45.0
0839022439615677682,3.0,27.0,32780000.0,34.0
0839560865423027275,1.0,30.0,55160000.0,41.0
0840538559297309012,6.0,14.0,8990000.0,14.0
0840608732692239910,6.0,53.0,7960000.0,67.0
0842088345978971117,1.0,37.0,32150000.0,56.0
0842497272190394672,6.0,13.0,39990000.0,13.0
0843143557737586340,1.0,28.0,30760000.0,39.0
0843277149527855905,21.0,65.0,107170000.0,88.0
0843788975236519934,1.0,20.0,192360000.0,23.0
0844230928212889556,6.0,73.0,15990000.0,99.0
0844451650874526343,10.0,99.0,83290000.0,123.0
0845988907408723108,3.0,18.0,26980000.0,20.0
0846909178011312417,3.0,34.0,1990000.0,38.0
0848187910927716390,6.0,57.0,94420000.0,75.0
0848982617971056765,6.0,77.0,62750000.0,103.0
0850923639048818616,14.0,37.0,124750000.0,49.0
0852801263780322,1.0,22.0,75000000.0,28.0
085319952392271706,1.0,36.0,79340000.0,48.0
0853418856285301886,1.0,30.0,40690000.0,40.0
0853682097133967435,3.0,39.0,156500000.0,55.0
0854188600885318735,5.0,41.0,113770000.0,56.0
0855579681303585688,3.0,41.0,11570000.0,49.0
0858059046468321718,10.0,32.0,111980000.0,36.0
085830972238265715,21.0,55.0,86870000.0,65.0
0858529807992469732,28.0,117.0,197540000.0,144.0
085857472938612779,12.0,32.0,18390000.0,40.0
0859273880459089429,1.0,13.0,20280000.0,13.0
0860221827214296811,7.0,13.0,163860000.0,14.0
0860415108038967350,28.0,122.0,178320000.0,151.0
086102919761743448,15.0,29.0,25820000.0,30.0
0861119374856945605,3.0,25.0,73410000.0,33.0
0861638712901120319,1.0,15.0,7190000.0,17.0
0862593861789084986,2.0,21.0,63140000.0,31.0
08635110543627771,6.0,75.0,48780000.0,104.0
0863564667130884283,3.0,27.0,70400000.0,31.0
0866685156179538803,10.0,19.0,33590000.0,19.0
0869298894715045644,6.0,34.0,55990000.0,41.0
0869668043543534560,3.0,30.0,10990000.0,30.0
0869725361322469597,15.0,44.0,31730000.0,54.0
0869973880883570633,1.0,18.0,10990000.0,20.0
0873520573729672168,15.0,98.0,15190000.0,106.0
0874430449698424125,1.0,43.0,4990000.0,56.0
0876622834480671437,6.0,67.0,121530000.0,83.0
0878293552935562825,6.0,33.0,28780000.0,47.0
087919605807565397,1.0,25.0,22980000.0,33.0
0879808925375777623,2.0,25.0,106520000.0,36.0
0880816614925318447,1.0,43.0,11980000.0,51.0
0881711197149312621,3.0,37.0,9950000.0,47.0
0881924298992191221,21.0,33.0,87990000.0,37.0
0883217425810297944,6.0,50.0,1990000.0,62.0
0883480197021534726,6.0,50.0,245430000.0,84.0
0883559197202999847,3.0,47.0,65570000.0,58.0
0884726487864103521,1.0,26.0,41810000.0,34.0
0885381131657662614,3.0,46.0,439950000.0,62.0
0885529477331997173,3.0,20.0,22370000.0,26.0
0886237172305079846,1.0,10.0,6990000.0,10.0
0886303544270908488,1.0,58.0,197270000.0,71.0
0886432693783342785,1.0,13.0,33590000.0,14.0
0887453642354701418,1.0,28.0,18970000.0,34.0
088808220383842202,3.0,174.0,196420000.0,238.0
088945266147609238,10.0,116.0,691450000.0,156.0
0889975005002719963,1.0,26.0,19190000.0,26.0
089261173995807343,15.0,32.0,35980000.0,35.0
0893919105830368772,21.0,55.0,75350000.0,69.0
0894441452857839509,112.0,228.0,1142840000.0,311.0
0895662371717946210,3.0,33.0,18980000.0,37.0
0896209330500207582,3.0,40.0,8980000.0,59.0
0897654125845152658,3.0,27.0,50000000.0,31.0
0898161291686965750,3.0,34.0,339750000.0,47.0
0898438411847166329,28.0,166.0,514850000.0,230.0
0898833886828084827,36.0,65.0,371450000.0,76.0
0900191466663254191,3.0,74.0,335100000.0,103.0
0900425121344019826,3.0,62.0,32660000.0,85.0
090327840318017838,1.0,24.0,12980000.0,27.0
0903826386266908789,1.0,9.0,19950000.0,10.0
0904822552053046827,1.0,53.0,22040000.0,72.0
0906961330340669974,6.0,40.0,73100000.0,46.0
0909158646354924303,373.0,104.0,61590000.0,125.0
0910294048272999367,3.0,22.0,93770000.0,26.0
0911550486858499476,3.0,19.0,16990000.0,22.0
091281264079346677,1.0,17.0,20620000.0,25.0
0913559547538948059,3.0,17.0,24990000.0,19.0
0914648928520608804,1.0,12.0,33590000.0,14.0
0915231789774520387,1.0,62.0,17580000.0,72.0
0915479593407308816,1.0,42.0,224580000.0,57.0
0917544021316990441,62.0,164.0,34450000.0,181.0
0920785317626373504,1.0,23.0,55990000.0,28.0
0921096082578600729,1.0,13.0,36980000.0,13.0
0921549306877802147,10.0,47.0,36390000.0,59.0
0922459569275829915,6.0,28.0,75170000.0,35.0
0923541731542437040,1.0,12.0,27190000.0,14.0
0924691897668681538,1.0,20.0,41590000.0,24.0
0925133855991558023,15.0,74.0,23060000.0,87.0
0928427495961753778,78.0,112.0,594650000.0,134.0
0928714306844952412,45.0,63.0,33980000.0,67.0
0929362987214513491,3.0,21.0,30390000.0,24.0
0929967206775092152,3.0,23.0,2800000.0,28.0
0932061680533450083,3.0,16.0,10990000.0,18.0
0933609677016463494,4.0,28.0,13590000.0,28.0
0934250478833663076,3.0,36.0,22960000.0,42.0
0934513430067402140,15.0,42.0,159800000.0,51.0
0940602166699838745,15.0,73.0,159980000.0,121.0
094073617799666175,1.0,17.0,34790000.0,23.0
0941726438399473483,13.0,54.0,238500000.0,75.0
0945029579910809032,1.0,26.0,35380000.0,46.0
0945565598848860451,1.0,15.0,15980000.0,19.0
0946442826800977839,1.0,23.0,29980000.0,32.0
0946754583633776766,1.0,50.0,147950000.0,62.0
0947035350589071135,3.0,20.0,39990000.0,22.0
0947990207270764241,7.0,13.0,33590000.0,18.0
094901025743788716,3.0,19.0,80630000.0,21.0
0950533423538162266,3.0,36.0,19990000.0,50.0
095069773067468232,3.0,30.0,24990000.0,34.0
0951967559171152344,1.0,18.0,23590000.0,18.0
0951979273858392158,10.0,116.0,1242850000.0,163.0
0952431652165663617,1.0,25.0,67360000.0,35.0
0952854276280472579,1.0,48.0,65050000.0,63.0
0953058409931836115,3.0,18.0,18990000.0,21.0
0953219118921998006,1.0,32.0,51980000.0,35.0
0953889584295924240,3.0,34.0,18720000.0,41.0
0955218036984949713,21.0,52.0,1366860000.0,63.0
0956108016718766611,1.0,22.0,2990000.0,25.0
0957655625649355657,3.0,27.0,16990000.0,28.0
096138798737237315,6.0,20.0,63980000.0,27.0
0962996931279982608,1.0,25.0,27180000.0,29.0
09644182629851608,3.0,19.0,38380000.0,25.0
0967411898534662501,6.0,31.0,24990000.0,35.0
0967510812862831126,15.0,63.0,79800000.0,67.0
096830421763570474,28.0,92.0,259900000.0,121.0
0968815662109493799,3.0,40.0,911520000.0,63.0
0968874458654116846,21.0,145.0,123840000.0,178.0
0969777692857274703,15.0,59.0,39410000.0,66.0
097021672781707916,37.0,66.0,57580000.0,76.0
0972673302515080474,6.0,38.0,19480000.0,40.0
0973104829844612521,1.0,29.0,91100000.0,39.0
0973548621648537135,2.0,26.0,38490000.0,31.0
0974734323197711200,1.0,26.0,33510000.0,41.0
0975931442450346746,3.0,23.0,239880000.0,30.0
0975975497732415345,3.0,30.0,60980000.0,34.0
0977427077786334196,1.0,24.0,12310000.0,30.0
0979536639244706985,6.0,44.0,108720000.0,65.0
0981418362280472767,27.0,76.0,59990000.0,97.0
0981755101938488888,1.0,13.0,33590000.0,13.0
0985098225619885190,200.0,213.0,40210000.0,304.0
0987573170837695929,1.0,74.0,103980000.0,93.0
0990618717119574179,6.0,33.0,55140000.0,39.0
0992883166330459343,1.0,15.0,16990000.0,16.0
0994272213284505294,3.0,19.0,47990000.0,21.0
0994415791081872701,6.0,41.0,44790000.0,56.0
0994538457525801858,3.0,37.0,27180000.0,45.0
0998406341643073720,36.0,106.0,202570000.0,146.0
0998815629012556775,3.0,41.0,274250000.0,53.0
100290510717383378,1.0,21.0,23980000.0,25.0
1004387731868322508,1.0,27.0,27180000.0,35.0
1004669910658205499,15.0,80.0,13590000.0,104.0
1005326553546138067,78.0,67.0,73980000.0,82.0
1005402327452284028,1.0,43.0,80620000.0,60.0
1006586895176730194,15.0,56.0,30390000.0,65.0
1007381091974850784,10.0,42.0,61570000.0,52.0
1008230340188426455,1.0,13.0,12990000.0,15.0
1011144777893683612,28.0,46.0,33590000.0,50.0
1011710893892785431,10.0,49.0,143760000.0,59.0
1012363918031449847,3.0,21.0,1096000000.0,26.0
